CustomerID,Recency,Frequency,Monetary,AveragePurchaseValue,CustomerLifetimeValue
13717,32,6,1445.01,14.166764705882352,1445.01
13718,246,2,306.55,25.545833333333334,306.55
13719,15,5,1041.68,17.361333333333334,1041.68
13720,117,4,799.9,18.60232558139535,799.9
13721,36,1,524.14,18.719285714285714,524.14
13722,132,3,2375.41,27.945999999999998,2375.41
13723,217,1,199.85000000000002,33.30833333333334,199.85000000000002
13725,50,8,1980.56,19.043846153846154,1980.56
13726,39,2,1079.6599999999999,25.70619047619047,1079.6599999999999
13727,29,2,333.48,16.674,333.48
13728,37,6,1016.14,16.12920634920635,1016.14
13730,136,2,752.6,17.50232558139535,752.6
13731,219,2,610.59,16.068157894736842,610.59
13732,28,1,491.86,14.904848484848486,491.86
13735,25,4,2883.54,14.787384615384616,2883.54
13736,5,2,729.8,3.8410526315789473,729.8
13737,200,1,339.59999999999997,11.319999999999999,339.59999999999997
13739,18,1,216.9,72.3,216.9
13740,241,1,350.75,15.25,350.75
13741,72,3,668.4300000000001,19.65970588235294,668.4300000000001
13742,17,12,3107.87,9.92929712460064,3107.87
13743,3,7,1341.6,32.72195121951219,1341.6
13744,95,2,1080.52,17.15111111111111,1080.52
13745,162,1,300.04,12.001600000000002,300.04
13747,374,1,79.6,79.6,79.6
13748,96,5,948.25,33.86607142857143,948.25
13750,54,5,1647.26,68.63583333333334,1647.26
13751,288,1,296.25,32.916666666666664,296.25
13752,124,6,1175.38,15.671733333333334,1175.38
13753,288,1,741.26,21.178857142857144,741.26
13754,152,2,282.59999999999997,23.549999999999997,282.59999999999997
13755,4,9,2108.06,6.567165109034268,2108.06
13756,2,14,5189.52,36.54591549295775,5189.52
13758,12,7,3190.55,27.26965811965812,3190.55
13759,33,2,659.4100000000001,26.376400000000004,659.4100000000001
13760,54,2,286.79,5.03140350877193,286.79
13761,50,2,1070.65,15.295000000000002,1070.65
13762,219,1,306.72,43.81714285714286,306.72
13763,63,1,1714.96,114.33066666666667,1714.96
13764,71,3,1519.42,7.340193236714976,1519.42
13767,2,37,17220.36,46.79445652173913,17220.36
13769,2,10,2796.51,20.71488888888889,2796.51
13771,64,4,2634.45,22.138235294117646,2634.45
13772,34,3,1122.63,6.489190751445087,1122.63
13774,82,1,345.0,15.681818181818182,345.0
13777,1,33,25977.16,131.86375634517768,25977.16
13778,103,1,178.7,19.855555555555554,178.7
13780,7,2,360.01,6.315964912280702,360.01
13781,251,1,127.84,7.5200000000000005,127.84
13782,13,6,908.86,8.043008849557522,908.86
13784,10,11,2462.79,79.44483870967741,2462.79
13786,367,1,230.39999999999998,32.91428571428571,230.39999999999998
13787,76,2,309.04,9.969032258064518,309.04
13790,4,1,348.8,7.751111111111111,348.8
13791,128,2,1516.0,137.8181818181818,1516.0
13792,66,2,195.55,15.042307692307693,195.55
13798,1,57,37153.85,106.4580229226361,37153.85
13799,117,2,688.86,17.663076923076922,688.86
13800,310,1,558.32,16.91878787878788,558.32
13801,67,1,324.8,14.121739130434783,324.8
13802,139,3,4599.42,76.657,4599.42
13803,255,1,277.07,16.298235294117646,277.07
13804,31,7,2588.39,19.173259259259257,2588.39
13805,52,2,924.6,71.12307692307692,924.6
13806,64,1,256.38,25.637999999999998,256.38
13807,367,1,112.6,16.085714285714285,112.6
13808,6,5,1747.66,22.995526315789476,1747.66
13809,305,1,155.05,12.920833333333334,155.05
13810,29,3,1499.01,42.828857142857146,1499.01
13811,184,3,814.5,62.65384615384615,814.5
13812,42,3,539.0,14.972222222222221,539.0
13813,40,4,1366.8600000000001,19.809565217391306,1366.8600000000001
13814,92,2,1579.12,27.703859649122805,1579.12
13815,22,4,4027.36,22.882727272727273,4027.36
13816,24,2,571.6700000000001,20.416785714285716,571.6700000000001
13817,29,2,382.98,15.957500000000001,382.98
13819,302,3,1140.35,31.676388888888887,1140.35
13821,145,2,385.64,6.536271186440678,385.64
13822,6,2,632.0,6.583333333333333,632.0
13823,19,2,957.66,23.941499999999998,957.66
13824,33,5,1698.94,36.93347826086956,1698.94
13826,176,1,189.5,18.95,189.5
13827,58,3,409.8,4.4543478260869565,409.8
13828,22,1,209.49,13.966000000000001,209.49
13831,16,6,2198.45,30.534027777777776,2198.45
13832,19,1,52.199999999999996,17.4,52.199999999999996
13833,159,1,383.85,13.708928571428572,383.85
13835,25,4,834.57,15.174000000000001,834.57
13837,212,2,266.59000000000003,14.810555555555558,266.59000000000003
13838,6,4,674.82,4.089818181818182,674.82
13841,253,1,85.0,85.0,85.0
13842,59,9,3385.62,16.43504854368932,3385.62
13844,11,1,361.62,18.081,361.62
13845,65,1,312.98,34.775555555555556,312.98
13846,25,3,865.0600000000001,15.728363636363637,865.0600000000001
13848,92,3,1255.0,251.0,1255.0
13849,52,2,1537.95,15.227227722772279,1537.95
13850,129,1,1595.48,17.155698924731183,1595.48
13851,96,3,2651.46,32.73407407407407,2651.46
13853,57,1,1090.14,47.39739130434783,1090.14
13854,9,25,8109.5199999999995,73.72290909090908,8109.5199999999995
13856,169,3,388.5,27.75,388.5
13858,57,1,216.17,19.651818181818182,216.17
13859,326,1,201.16,7.184285714285714,201.16
13860,1,5,1245.9,16.39342105263158,1245.9
13862,18,8,2209.36,15.894676258992806,2209.36
13863,248,1,305.78,15.288999999999998,305.78
13865,58,4,501.56,16.718666666666667,501.56
13866,74,1,145.67000000000002,20.810000000000002,145.67000000000002
13867,31,3,1005.09,16.7515,1005.09
13868,7,2,3192.54,96.74363636363637,3192.54
13869,123,4,3083.65,10.143585526315789,3083.65
13870,2,8,2770.94,24.095130434782607,2770.94
13871,23,13,6403.25,19.057291666666668,6403.25
13873,120,3,389.6,16.93913043478261,389.6
13874,358,1,540.45,30.025000000000002,540.45
13875,54,5,1786.79,17.180673076923078,1786.79
13876,64,1,122.7,17.52857142857143,122.7
13877,86,1,117.24,39.08,117.24
13878,55,1,1271.57,36.330571428571425,1271.57
13880,21,13,3219.77,19.513757575757577,3219.77
13881,4,20,17159.52,96.40179775280899,17159.52
13882,3,5,1191.13,18.325076923076924,1191.13
13883,11,5,2674.48,18.834366197183098,2674.48
13884,7,5,787.6,13.349152542372881,787.6
13885,189,2,506.8,18.1,506.8
13886,71,1,243.56,15.2225,243.56
13887,204,1,349.55,18.397368421052633,349.55
13888,120,2,595.67,15.273589743589742,595.67
13889,93,1,416.90000000000003,27.793333333333337,416.90000000000003
13890,1,10,1883.8100000000002,17.125545454545456,1883.8100000000002
13892,27,4,632.97,23.443333333333335,632.97
13893,298,1,821.1,39.1,821.1
13894,24,3,564.62,20.911851851851853,564.62
13895,28,4,2593.07,21.975169491525424,2593.07
13897,50,1,311.16,18.303529411764707,311.16
13898,326,1,155.93,12.994166666666667,155.93
13899,16,2,388.52,20.448421052631577,388.52
13900,183,3,740.95,17.23139534883721,740.95
13901,72,5,2867.2,19.242953020134227,2867.2
13904,37,2,332.64,12.793846153846154,332.64
13908,80,4,2369.55,19.42254098360656,2369.55
13911,57,9,2580.91,17.43858108108108,2580.91
13914,12,2,626.45,18.983333333333334,626.45
13917,50,2,272.04,15.113333333333335,272.04
13918,50,2,1212.8400000000001,40.428000000000004,1212.8400000000001
13919,59,2,384.81,13.743214285714286,384.81
13922,352,1,172.25,24.607142857142858,172.25
13923,54,1,351.13,17.5565,351.13
13924,2,6,1838.8500000000001,15.716666666666669,1838.8500000000001
13925,93,4,678.25,16.54268292682927,678.25
13926,23,1,223.85000000000002,20.35,223.85000000000002
13927,75,1,348.99,16.61857142857143,348.99
13928,11,4,464.57,17.206296296296298,464.57
13929,169,2,842.65,93.62777777777778,842.65
13930,58,2,337.34,19.843529411764706,337.34
13931,96,2,1237.53,21.336724137931036,1237.53
13932,295,1,307.4,19.2125,307.4
13933,109,2,608.7900000000001,26.469130434782613,608.7900000000001
13934,264,1,922.1,29.74516129032258,922.1
13936,180,1,376.58,14.483846153846153,376.58
13937,169,1,158.85,17.65,158.85
13938,35,1,71.66,10.237142857142857,71.66
13939,23,3,568.55,12.634444444444444,568.55
13940,17,4,839.14,17.12530612244898,839.14
13941,22,5,5112.96,113.62133333333334,5112.96
13946,79,3,561.5699999999999,51.05181818181818,561.5699999999999
13947,65,1,90.6,18.119999999999997,90.6
13948,361,1,102.0,34.0,102.0
13949,3,6,2427.32,15.170750000000002,2427.32
13950,11,4,745.06,21.28742857142857,745.06
13951,176,3,674.45,17.293589743589745,674.45
13952,218,2,3251.071,23.730445255474454,3251.071
13953,7,7,3515.68,175.784,3515.68
13954,2,2,439.92,17.5968,439.92
13955,154,2,322.96,9.786666666666665,322.96
13956,5,5,1019.27,6.933809523809524,1019.27
13959,79,3,594.04,6.600444444444444,594.04
13960,21,2,230.22,19.185,230.22
13962,22,2,169.55,15.413636363636364,169.55
13963,308,4,664.54,18.986857142857144,664.54
13967,146,1,80.7,40.35,80.7
13969,7,18,9024.17,14.578626817447496,9024.17
13971,19,8,2758.26,18.511812080536913,2758.26
13972,71,2,190.25,12.683333333333334,190.25
13973,287,1,264.7,24.063636363636363,264.7
13974,49,1,413.59000000000003,14.77107142857143,413.59000000000003
13975,31,6,2461.2400000000002,7.480972644376901,2461.2400000000002
13976,207,1,357.98,35.798,357.98
13978,15,2,196.79000000000002,13.119333333333335,196.79000000000002
13979,73,1,869.87,16.108703703703704,869.87
13980,60,1,200.14,18.19454545454545,200.14
13982,39,4,1871.81,16.863153153153153,1871.81
13983,30,12,2603.43,24.3311214953271,2603.43
13984,27,5,920.51,57.531875,920.51
13985,4,15,7060.13,20.229598853868197,7060.13
13986,17,1,320.46,24.650769230769228,320.46
13988,20,6,4147.96,17.726324786324785,4147.96
13989,66,2,1266.08,30.88,1266.08
13990,213,1,311.3,19.45625,311.3
13991,12,6,852.88,10.400975609756097,852.88
13992,30,1,76.8,15.36,76.8
13993,43,9,3466.36,28.647603305785125,3466.36
13994,4,6,2274.14,15.36581081081081,2274.14
13995,15,5,1393.69,16.205697674418605,1393.69
13999,10,12,3901.81,18.758701923076924,3901.81
14000,211,1,635.66,42.37733333333333,635.66
14001,46,3,2043.0800000000002,52.38666666666667,2043.0800000000002
14002,134,2,529.73,11.270851063829788,529.73
14004,43,7,4582.64,26.799064327485382,4582.64
14005,10,5,2874.72,34.22285714285714,2874.72
14006,116,3,962.19,32.073,962.19
14009,198,2,695.61,16.562142857142856,695.61
14012,278,1,328.8,29.89090909090909,328.8
14013,110,3,473.02,13.91235294117647,473.02
14014,77,1,505.18,12.953333333333333,505.18
14015,53,1,917.34,45.867000000000004,917.34
14016,162,4,4341.21,26.964037267080744,4341.21
14019,47,3,1421.61,21.539545454545454,1421.61
14020,17,2,642.8,16.48205128205128,642.8
14021,155,3,631.9,28.722727272727273,631.9
14022,225,1,440.0,15.714285714285714,440.0
14023,7,2,584.07,18.840967741935486,584.07
14024,122,2,327.7,20.48125,327.7
14027,61,1,104.82,17.47,104.82
14029,63,2,467.66,31.177333333333333,467.66
14030,18,8,2358.84,9.747272727272728,2358.84
14031,7,19,17286.86,69.14744,17286.86
14032,2,11,2975.59,20.80832167832168,2975.59
14034,22,3,648.89,7.545232558139535,648.89
14035,29,5,1428.02,21.636666666666667,1428.02
14036,285,1,626.65,16.49078947368421,626.65
14037,176,2,147.20000000000002,5.257142857142858,147.20000000000002
14038,78,3,1560.38,16.960652173913044,1560.38
14039,33,1,152.2,25.366666666666664,152.2
14040,41,12,3560.32,15.547248908296943,3560.32
14041,266,1,141.41,6.733809523809524,141.41
14044,27,4,646.42,3.1379611650485435,646.42
14045,109,4,1659.75,276.625,1659.75
14046,284,1,154.99,11.070714285714287,154.99
14047,9,5,1308.6100000000001,40.894062500000004,1308.6100000000001
14048,305,1,409.93,4.822705882352941,409.93
14049,17,4,5578.72,11.670962343096235,5578.72
14050,32,2,746.36,13.821481481481483,746.36
14051,1,23,15610.390000000001,74.33519047619048,15610.390000000001
14052,20,1,225.36,4.024285714285715,225.36
14053,124,2,260.25,65.0625,260.25
14054,65,1,92.46,15.409999999999998,92.46
14055,106,1,725.6400000000001,72.56400000000001,725.6400000000001
14056,1,23,8152.71,7.493299632352941,8152.71
14057,24,17,6211.66,21.949328621908126,6211.66
14059,267,1,183.6,22.95,183.6
14060,5,19,6140.42,30.39811881188119,6140.42
14062,10,12,10464.85,94.27792792792793,10464.85
14064,29,5,1334.34,17.329090909090908,1334.34
14066,267,1,152.55,21.792857142857144,152.55
14067,64,2,374.7,7.2057692307692305,374.7
14068,320,1,265.85,11.077083333333334,265.85
14071,4,8,1437.57,4.450681114551084,1437.57
14073,32,1,151.04,11.618461538461538,151.04
14075,5,3,942.26,21.913023255813954,942.26
14076,129,1,118.67,2.6970454545454547,118.67
14077,41,5,499.41999999999996,11.89095238095238,499.41999999999996
14078,102,6,1049.37,16.144153846153845,1049.37
14079,125,1,375.1,31.258333333333336,375.1
14080,33,1,45.599999999999994,11.399999999999999,45.599999999999994
14081,302,2,921.62,6.1441333333333334,921.62
14082,365,1,182.25,6.2844827586206895,182.25
14083,4,9,1002.9,5.6661016949152545,1002.9
14085,2,18,4421.29,9.868950892857143,4421.29
14087,3,1,191.47,2.8157352941176472,191.47
14088,10,13,50491.81,85.7246349745331,50491.81
14089,57,1,158.75,12.211538461538462,158.75
14090,325,1,76.32000000000001,76.32000000000001,76.32000000000001
14092,8,14,4076.91,19.050981308411213,4076.91
14093,12,1,433.86,4.3386000000000005,433.86
14096,4,17,65164.79,12.749909998043435,65164.79
14098,37,1,147.35,7.016666666666667,147.35
14099,16,11,3104.17,12.41668,3104.17
14100,138,1,191.95000000000002,7.678000000000001,191.95000000000002
14101,74,6,5976.79,170.76542857142857,5976.79
14102,5,5,1105.8799999999999,19.066896551724135,1105.8799999999999
14104,155,2,216.20999999999998,10.295714285714284,216.20999999999998
14105,239,1,1266.23,17.111216216216217,1266.23
14107,52,7,2703.23,21.977479674796747,2703.23
14108,31,2,597.91,17.585588235294118,597.91
14109,73,1,144.2,16.022222222222222,144.2
14110,4,12,5683.15,36.66548387096774,5683.15
14111,14,4,692.85,69.285,692.85
14112,23,7,2915.15,18.2196875,2915.15
14113,4,4,1840.42,54.13,1840.42
14114,274,2,386.53,25.768666666666665,386.53
14116,20,5,1382.74,19.204722222222223,1382.74
14117,144,1,90.0,30.0,90.0
14121,4,4,2780.15,17.485220125786164,2780.15
14124,84,1,419.58000000000004,83.91600000000001,419.58000000000004
14125,11,3,2720.63,16.38933734939759,2720.63
14126,8,3,706.1300000000001,47.07533333333334,706.1300000000001
14127,123,3,709.71,16.129772727272726,709.71
14128,61,2,637.5,13.858695652173912,637.5
14129,2,5,1123.8600000000001,21.61269230769231,1123.8600000000001
14130,319,1,480.91,7.286515151515152,480.91
14132,2,11,3586.0299999999997,17.930149999999998,3586.0299999999997
14133,130,3,605.64,21.63,605.64
14135,2,15,4690.31,35.00231343283583,4690.31
14138,2,2,965.8800000000001,20.99739130434783,965.8800000000001
14139,46,1,415.82,15.993076923076924,415.82
14140,4,2,935.05,14.167424242424241,935.05
14141,3,4,915.13,22.87825,915.13
14142,373,1,311.81,14.173181818181819,311.81
14143,134,1,115.8,16.54285714285714,115.8
14145,47,4,3742.2,340.2,3742.2
14146,9,5,4191.0,19.957142857142856,4191.0
14147,78,2,483.4,96.67999999999999,483.4
14148,234,1,157.2,52.4,157.2
14149,221,1,446.62,15.950714285714286,446.62
14150,36,2,658.64,25.33230769230769,658.64
14152,75,2,621.29,12.67938775510204,621.29
14154,239,2,1345.62,25.87730769230769,1345.62
14155,266,1,118.75,19.791666666666668,118.75
14156,10,55,117210.08,84.02156272401434,117210.08
14157,20,2,424.89000000000004,9.236739130434783,424.89000000000004
14158,40,1,507.66,12.381951219512196,507.66
14159,20,11,4630.35,3.9407234042553196,4630.35
14161,216,3,1097.6200000000001,10.554038461538463,1097.6200000000001
14162,174,2,289.36,11.5744,289.36
14163,87,4,2445.91,47.036730769230765,2445.91
14164,71,2,1631.77,56.26793103448276,1631.77
14165,276,1,120.44,5.0183333333333335,120.44
14167,39,4,562.59,11.251800000000001,562.59
14171,98,1,363.79,6.272241379310345,363.79
14173,11,4,450.84,15.546206896551723,450.84
14174,33,1,134.46,5.171538461538462,134.46
14175,60,3,3222.3,21.626174496644296,3222.3
14176,297,4,576.9000000000001,18.609677419354842,576.9000000000001
14177,86,4,549.46,13.401463414634147,549.46
14178,9,7,1600.26,5.032264150943396,1600.26
14179,41,2,701.57,4.46859872611465,701.57
14180,11,25,4748.52,19.785500000000003,4748.52
14184,67,1,452.89,18.870416666666667,452.89
14185,331,1,197.65,65.88333333333334,197.65
14188,31,6,2054.36,31.605538461538462,2054.36
14189,2,15,4654.08,17.56256603773585,4654.08
14191,2,13,4684.76,18.08787644787645,4684.76
14193,68,2,853.39,20.318809523809524,853.39
14194,5,21,11349.52,19.601934369602763,11349.52
14195,202,2,1012.0,144.57142857142858,1012.0
14196,107,1,335.52,55.919999999999995,335.52
14198,18,4,701.4,17.984615384615385,701.4
14199,218,1,185.39999999999998,92.69999999999999,185.39999999999998
14201,60,7,747.44,20.20108108108108,747.44
14204,2,1,150.61,3.861794871794872,150.61
14205,17,2,466.7,19.445833333333333,466.7
14206,239,1,328.15999999999997,16.407999999999998,328.15999999999997
14208,95,1,151.74,15.174000000000001,151.74
14209,11,6,2073.43,23.83252873563218,2073.43
14210,106,6,1905.8400000000001,18.684705882352944,1905.8400000000001
14211,53,9,2241.1,20.009821428571428,2241.1
14212,90,1,1070.48,118.94222222222223,1070.48
14214,31,5,1004.38,14.990746268656716,1004.38
14215,12,6,1789.72,16.57148148148148,1789.72
14216,3,4,1839.3,31.17457627118644,1839.3
14217,2,17,2004.98,20.0498,2004.98
14218,43,1,169.48000000000002,14.123333333333335,169.48000000000002
14219,4,1,89.94,12.848571428571429,89.94
14220,247,2,632.4,30.114285714285714,632.4
14221,42,9,3432.8,17.78652849740933,3432.8
14222,177,1,683.17,16.662682926829266,683.17
14223,92,3,991.13,16.518833333333333,991.13
14224,110,4,1009.73,8.93566371681416,1009.73
14226,29,5,2214.79,33.55742424242424,2214.79
14227,26,10,3350.96,19.148342857142858,3350.96
14229,52,3,1547.2,38.68,1547.2
14231,184,3,925.71,18.514200000000002,925.71
14232,43,5,2048.07,17.80930434782609,2048.07
14233,49,4,1462.72,41.792,1462.72
14234,22,4,754.12,5.130068027210885,754.12
14235,75,5,3144.86,39.80835443037975,3144.86
14236,81,2,490.86,32.724000000000004,490.86
14237,373,1,161.0,17.88888888888889,161.0
14238,326,1,146.85,18.35625,146.85
14239,43,11,2380.85,21.257589285714285,2380.85
14240,30,2,890.34,21.19857142857143,890.34
14241,184,1,213.70000000000002,21.37,213.70000000000002
14242,235,2,280.55,17.534375,280.55
14243,9,10,2588.77,18.360070921985816,2588.77
14245,220,2,1693.45,15.680092592592594,1693.45
14246,111,3,1474.06,19.654133333333334,1474.06
14247,278,1,136.76999999999998,6.838499999999999,136.76999999999998
14248,318,1,302.58,37.8225,302.58
14250,7,3,1904.05,17.153603603603603,1904.05
14251,2,5,2879.7000000000003,36.91923076923077,2879.7000000000003
14256,260,2,969.0600000000001,18.284150943396227,969.0600000000001
14257,64,5,3099.7200000000003,29.242641509433966,3099.7200000000003
14258,9,9,12669.98,114.14396396396396,12669.98
14259,142,1,120.0,24.0,120.0
14261,51,2,1163.45,22.37403846153846,1163.45
14262,8,8,2618.23,18.3093006993007,2618.23
14264,155,2,333.97,19.64529411764706,333.97
14265,109,2,530.18,17.10258064516129,530.18
14267,163,3,1516.24,27.568,1516.24
14270,332,1,492.65000000000003,16.98793103448276,492.65000000000003
14271,226,1,112.32,11.232,112.32
14272,74,2,437.96,13.271515151515151,437.96
14273,51,4,559.97,19.309310344827587,559.97
14276,99,3,1119.74,17.4959375,1119.74
14277,15,3,4188.0,18.864864864864863,4188.0
14280,197,1,134.04,16.755,134.04
14282,3,15,3701.44,24.035324675324677,3701.44
14284,31,2,595.25,18.6015625,595.25
14285,21,4,1910.01,70.74111111111111,1910.01
14286,24,3,4628.75,16.53125,4628.75
14287,8,3,176.63,19.625555555555554,176.63
14288,213,1,426.6,26.6625,426.6
14289,9,6,911.26,19.388510638297873,911.26
14290,11,5,2314.65,22.917326732673267,2314.65
14291,2,11,3883.25,16.385021097046412,3883.25
14292,8,9,4871.93,48.719300000000004,4871.93
14293,3,4,1046.56,17.15672131147541,1046.56
14295,40,1,166.20000000000002,33.24,166.20000000000002
14297,18,4,1305.33,21.053709677419352,1305.33
14298,8,44,51527.3,31.476664630421503,51527.3
14299,8,9,3965.62,27.73160839160839,3965.62
14300,19,1,43.2,14.4,43.2
14301,117,1,640.14,49.24153846153846,640.14
14304,223,1,383.45,22.555882352941175,383.45
14305,71,3,1858.96,17.70438095238095,1858.96
14306,51,2,2093.32,63.4339393939394,2093.32
14307,89,6,2995.72,16.642888888888887,2995.72
14309,8,9,2352.53,20.10709401709402,2352.53
14311,243,1,310.26,15.513,310.26
14312,47,6,1611.59,18.524022988505745,1611.59
14314,107,1,120.0,15.0,120.0
14315,45,6,2481.13,24.565643564356435,2481.13
14317,65,1,508.58000000000004,21.190833333333334,508.58000000000004
14320,207,2,477.79,15.412580645161292,477.79
14321,11,5,1530.75,12.445121951219512,1530.75
14323,115,2,605.0600000000001,16.807222222222222,605.0600000000001
14326,242,1,183.85,22.98125,183.85
14327,163,1,311.65,25.97083333333333,311.65
14329,17,7,4975.24,19.28387596899225,4975.24
14331,124,2,462.65999999999997,16.523571428571426,462.65999999999997
14332,23,3,840.21,33.6084,840.21
14333,68,1,415.2,27.68,415.2
14334,17,8,2552.21,15.754382716049383,2552.21
14335,16,2,454.86,7.581,454.86
14336,17,4,1614.91,17.943444444444445,1614.91
14338,161,2,588.22,18.97483870967742,588.22
14339,243,1,309.52,22.108571428571427,309.52
14340,219,1,134.7,22.45,134.7
14341,45,8,2166.98,16.92953125,2166.98
14342,21,4,668.5600000000001,31.836190476190477,668.5600000000001
14344,127,8,889.9300000000001,12.534225352112676,889.9300000000001
14345,39,1,108.97999999999999,18.16333333333333,108.97999999999999
14346,121,2,1021.58,17.026333333333334,1021.58
14348,260,1,409.57,22.753888888888888,409.57
14349,10,1,133.5,4.306451612903226,133.5
14350,274,1,282.93,15.718333333333334,282.93
14351,165,1,51.0,51.0,51.0
14352,157,4,1078.96,22.95659574468085,1078.96
14353,215,1,90.6,15.1,90.6
14354,6,2,163.62,18.18,163.62
14355,366,1,174.4,15.854545454545455,174.4
14356,80,2,701.23,21.24939393939394,701.23
14357,43,1,225.12,5.628,225.12
14359,19,3,912.18,16.58509090909091,912.18
14360,32,4,2118.03,18.102820512820514,2118.03
14362,22,1,151.5,4.094594594594595,151.5
14364,109,8,3717.35,53.87463768115942,3717.35
14367,8,16,9227.82,17.711746641074857,9227.82
14368,320,1,155.0,19.375,155.0
14371,295,1,100.5,25.125,100.5
14373,358,1,76.55,19.1375,76.55
14375,185,1,235.56,3.5690909090909093,235.56
14377,191,2,617.05,56.095454545454544,617.05
14379,44,2,348.1,7.567391304347827,348.1
14381,52,1,202.68,3.619285714285714,202.68
14382,26,1,615.49,4.88484126984127,615.49
14383,38,3,1247.69,21.14728813559322,1247.69
14385,9,3,202.11,14.436428571428573,202.11
14386,297,1,142.4,20.342857142857145,142.4
14387,33,3,1727.6,12.428776978417266,1727.6
14388,10,8,3212.84,17.273333333333333,3212.84
14389,65,2,1043.46,23.188000000000002,1043.46
14390,10,9,4642.57,16.347077464788732,4642.57
14393,218,1,67.95,13.59,67.95
14395,2,9,3479.91,9.999741379310345,3479.91
14396,65,2,487.99,6.684794520547945,487.99
14397,3,19,2612.96,30.034022988505747,2612.96
14400,149,1,574.7,22.988000000000003,574.7
14401,4,13,4051.48,22.26087912087912,4051.48
14403,130,4,1475.81,73.7905,1475.81
14404,34,6,1449.32,14.4932,1449.32
14406,119,1,156.75,19.59375,156.75
14407,107,6,2157.73,29.557945205479452,2157.73
14408,11,7,2599.03,24.519150943396227,2599.03
14409,71,6,2059.4500000000003,38.137962962962966,2059.4500000000003
14410,92,9,1100.27,5.821534391534391,1100.27
14411,311,1,1063.0,75.92857142857143,1063.0
14412,43,2,770.03,17.90767441860465,770.03
14413,362,1,121.05,5.502272727272727,121.05
14414,92,7,1496.98,15.432783505154639,1496.98
14415,1,13,5855.57,10.113246977547496,5855.57
14416,22,2,490.22,35.01571428571429,490.22
14418,4,3,1937.25,15.622983870967742,1937.25
14419,11,6,1051.79,5.206881188118811,1051.79
14420,99,1,387.52,13.362758620689654,387.52
14421,57,2,813.11,30.115185185185187,813.11
14422,1,6,4263.64,19.205585585585588,4263.64
14423,218,1,265.2,88.39999999999999,265.2
14424,18,1,322.08,322.08,322.08
14426,24,10,4481.67,20.007455357142856,4481.67
14427,50,2,363.34000000000003,21.37294117647059,363.34000000000003
14428,7,5,1224.06,8.934744525547444,1224.06
14431,303,1,470.36,27.668235294117647,470.36
14432,10,6,2248.5,5.964190981432361,2248.5
14434,22,6,1372.8,114.39999999999999,1372.8
14436,99,1,89.06,9.895555555555555,89.06
14437,366,1,63.0,12.6,63.0
14438,306,1,131.9,14.655555555555557,131.9
14439,320,1,2661.24,83.16375,2661.24
14440,8,5,2357.6800000000003,42.8669090909091,2357.6800000000003
14441,1,4,1712.89,33.58607843137255,1712.89
14442,205,2,1589.82,25.235238095238095,1589.82
14443,54,4,1420.2,15.270967741935484,1420.2
14446,1,4,1010.35,3.6474729241877255,1010.35
14447,19,5,1163.23,16.617571428571427,1163.23
14448,9,2,375.35,18.767500000000002,375.35
14449,19,4,885.8,3.5431999999999997,885.8
14450,181,3,483.25,12.08125,483.25
14451,60,2,643.9,6.132380952380952,643.9
14452,11,2,259.05,4.3175,259.05
14453,190,1,119.93,5.451363636363637,119.93
14456,5,9,3017.28,3.1861457233368533,3017.28
14457,311,1,113.64,28.41,113.64
14459,155,1,1837.92,49.67351351351351,1837.92
14460,110,3,434.34,27.14625,434.34
14461,148,3,2103.06,11.683666666666666,2103.06
14462,66,11,1980.57,8.500300429184549,1980.57
14463,98,3,529.62,88.27,529.62
14465,247,3,1038.44,8.44260162601626,1038.44
14466,29,7,2272.4,31.561111111111114,2272.4
14467,18,4,596.26,6.699550561797753,596.26
14470,12,2,461.19,10.725348837209303,461.19
14472,104,8,1852.67,6.991207547169812,1852.67
14473,74,2,234.34000000000003,33.47714285714286,234.34000000000003
14474,46,1,547.66,18.884827586206896,547.66
14475,72,3,925.85,22.04404761904762,925.85
14476,257,1,193.0,11.352941176470589,193.0
14477,20,4,1309.6,130.95999999999998,1309.6
14479,254,2,316.25,17.569444444444443,316.25
14480,11,1,279.05,21.465384615384615,279.05
14481,165,2,636.51,21.217,636.51
14482,18,6,2022.81,14.765036496350364,2022.81
14483,282,1,137.1,15.233333333333333,137.1
14484,50,1,321.92,22.994285714285716,321.92
14485,39,1,162.8,3.539130434782609,162.8
14487,27,6,1165.48,8.324857142857143,1165.48
14488,68,1,1064.28,23.136521739130433,1064.28
14489,207,1,463.38,15.446,463.38
14491,175,2,340.93,20.05470588235294,340.93
14493,7,5,2383.2400000000002,19.860333333333337,2383.2400000000002
14494,26,1,139.56,19.937142857142856,139.56
14495,51,2,123.8,20.633333333333333,123.8
14496,312,2,538.8100000000001,28.35842105263158,538.8100000000001
14497,309,1,475.37,16.392068965517243,475.37
14498,43,5,1957.32,10.141554404145078,1957.32
14499,26,3,808.44,4.254947368421053,808.44
14500,88,3,356.85,50.978571428571435,356.85
14501,184,2,251.21,25.121000000000002,251.21
14502,20,11,2429.83,3.9964309210526316,2429.83
14503,3,6,3543.26,21.605243902439025,3543.26
14504,47,4,673.26,6.2921495327102805,673.26
14505,17,8,5859.43,7.464242038216561,5859.43
14506,17,5,1960.65,6.6462711864406785,1960.65
14507,24,6,1367.88,14.398736842105265,1367.88
